1986141,116069 117 114582 9241 646035
2002520,1851277 890601 890632 1415166 875798
2002521,736079 36117 294739 131557 546099
1986132,1053457 1820346 1157778 957869 903035
2035282,903135 1772089 309441 217030 241956
2002501,460802 348467 471791 1698545 468366
2002498,84592 7762 333926 36723 56565
1920638,1296050 1122962 1123668 1756703 1121511
1920633,1650569 280852 818216 173879 734590
2002553,192338 153634 581772 98629 147210
2002548,160978 209745 910990 1166148 136580
1969777,420134 753528 779951 320930 753473
2002545,975148 269217 592108 269218 484608
1986157,570440 823096 518977 518224 312691
1920619,1104256 981311 1756248 26724 142566
2002537,1414519 915231 46803 1902522 1522127
1920671,668074 161354 50153 490798 637986
1969820,27840 33376 6787 19685 289377
1969821,66561 421798 1780651 369236 1780729
1920665,66690 382771 84662 403121 585
1986202,387477 271075 434222 296287 471227
1920661,688362 875262 968747 1527 994053
2068119,3632 657547 8131 10741 6678
1969815,532744 602299 12437 532910 318962
2035350,354421 489190 212994 181382 402833
2002580,284608 421186 1391616 1248854 1392531
1969811,328869 631898 156566 615500 729806
1986195,587032 1017103 727739 1211971 1306802
1920659,33184 985295 1781471 263985 1791838
2035345,704142 321969 65835 200328 440653
1920653,212690 885641 1040539 318785 1760959
1920652,732859 147248 1093395 561116 16165
2002575,42032 82625 2820 48597 148615
1920651,234947 1674088 424135 618410 221008
1969801,1344165 587369 32097 721801 958300
2002567,200577 52867 66260 69847 70712
1986181,60816 65728 28737 94992 343399
1986178,247555 237926 207157 1787837 156986
2002622,1818266 1855487 1855064 1257606 392851
2002620,117201 228835 133059 159409 214727
1969853,913838 770846 1160039 836859 961190
2035386,1031887 465910 203604 783123 495791
1969848,3360 1453412 1453429 254967 1724125
2002617,173057 1774664 1814328 1774638 161943
2002614,657050 711578 896253 962077 705518
1969847,1060256 1563989 1480964 1648154 951755
2068150,28020 210630 995848 310828 181019
1969842,783722 1218966 1861912 1019721 869035
1986226,534393 287799 635210 602700 289235
1969838,360833 1830607 259254 215606 181668
1986218,51712 177906 1091411 879241 1219111
1986219,751050 837838 339223 720025 731101
1986216,346977 816632 753372 777811 2016855
2002598,56644 449760 1790285 1861003 1109592
2035367,262099 228097 5300 1637485 46535
1920676,590621 258711 1093444 765566 102582
2035365,911948 216514 78163 54050 157889
1986211,754107 342596 989613 1305616 1269888
2002642,185730 132787 260551 794747 252619
1969873,309430 731134 281378 339218 1246554
2068176,755195 987519 401191 608443 1671146
2002638,114737 91872 18482 442208 156426
2002639,252115 161827 31764 261204 802283
2068171,1929325 214498 323299 17015 37992
1986248,90771 184916 445569 255316 254859
2002632,1709675 181207 1545361 274418 127190
2068168,576 260 997 3157 1415
1986244,7072 327125 61044 113444 323683
2002628,334917 1854861 723007 571261 16165
2035395,41680 87600 54049 254816 36276
2068222,66769 260626 155542 1886890 1237800
1969916,1598408 816173 787502 766460 280835
2068221,528648 118883 528827 399090 1234967
1969914,647161 173824 79092 407891 49606
2002682,727067 367941 259537 727048 173286
2068219,208146 276951 388 165879 319741
2068217,1855949 1579450 1767918 993753 1688191
2002672,1002879 2593 1375542 178486 1048186
1969900,245746 659547 586923 110629 1848489
2002668,117665 1274787 457968 1649406 1402525
2002669,288996 404772 1759407 20214 19575
1986282,142370 389460 465702 494374 36437
1969896,437927 315637 1396167 863801 383010
1986280,1226194 479142 244977 1022859 415890
1969894,176546 154608 132816 196534 881673
2068195,240691 57122 1692458 88900 433994
2035425,126336 480614 535820 126308 172378
2068255,651945 835660 165410 356049 280608
2068251,165410 234979 165443 665915 240448
2002708,329556 873673 27461 883146 657757
2068244,278400 1825727 261786 804678 1825617
1969938,883821 338741 724344 464434 1650716
1969939,990335 577224 990300 888942 1389558
2002704,1299825 954746 1058279 1654593 741538
2068240,1998303 146627 182995 260946 301749
2002702,1790491 1790143 79364 415411 192868
1969935,527880 569577 302453 569579 555292
2002700,889326 1072020 55542 957462 986343
1969933,1858012 232707 294852 451622 1855132
1969929,1667643 1040539 399759 1492060 780807
2068229,812204 1690651 571756 1052100 815929
2068226,1289539 703224 749737 262743 1280823
1969920,244819 238915 219840 294976 142791
1969921,635689 493346 1044842 461361 1442737
2068284,1344640 1261638 1041913 328963 1272074
2002745,1044671 585640 314551 736488 1057876
1969971,204451 260386 8195 809000 401088
1969967,314085 642808 280486 958395 241140
1969962,451621 318785 187877 752851 109883
2068266,309940 246049 303824 403600 449136
2068263,1099521 7874 1788734 256277 403600
2002727,743659 1800158 868005 651923 1076314
1970015,1855580 954734 1855196 256420 1762941
1970012,7744 1758667 1837486 235686 1761164
2068317,458246 107456 341700 539968 51656
2002774,1929805 905309 955049 783820 392717
2002772,234816 598733 304353 1798 336493
2068307,369236 30068 264770 482928 453454
2035537,261139 723290 1607914 1607915 1221124
2068304,66849 693256 6179 407134 1400
1969995,29042 77186 78167 22231 11625
1969992,1791978 1757640 995756 1165762 1760910
1969993,405206 139744 710664 184598 492417
1969987,1499174 1178609 1788617 1301712 1759193
2002755,101937 246946 369764 211474 12386
1953662,1682297 127154 900264 708003 1006850
2068345,91812 843141 107771 131961 107773
2068343,437047 194628 531583 247338 205882
2068342,1027567 945822 657506 379565 1125448
1970020,1775211 871052 1778632 772840 512387
2002786,319701 793421 645515 91589 238395
2002785,834476 900729 791914 958776 1205192
1953693,44720 693371 19266 21491 19271
2002844,524039 524053 393136 523888 376
1970075,544776 499927 107584 12498 307751
2002843,1468535 1134704 1468197 522003 1601180
2068378,746923 504643 815816 290482 577214
1953691,773258 1354645 40129 224480 945642
2002832,174816 224113 606635 326098 837722
2068365,209458 33234 30152 19657 16138
1953678,35840 520278 340087 339542 340086
1953675,1635592 839884 286869 1690123 261877
1953668,332007 318135 1147698 593551 656652
1953670,633272 784890 634346 434947 617948
2002816,912092 754504 987147 61637 663058
1970049,192322 1227251 1858127 219732 213914
2002817,1031982 973085 1092038 459487 754114
1970110,86625 149202 109042 212 1206869
1970104,707512 114994 309776 781791 145301
2052017,86273 12176 1857551 443666 424144
2002856,936606 1218211 1494179 421905 1138006
2068392,1848492 1862553 1610062 1848852 1777075
2002854,202146 202145 107717 296227 647073
2052006,439029 552411 205910 1488096 1334493
2068389,75088 323126 134784 592493 115748
2002848,786510 1012333 321344 420083 818073
2068385,1013630 410276 864462 210182 1063513
1920991,242067 401846 214704 619853 1564704
1970139,117665 943901 123794 1141253 592413
1970133,1836845 307858 10518 1241413 1841604
1970129,1137217 1049393 1487924 989034 778301
1970115,704042 811102 1206113 774542 1732028
1970174,341700 559836 700270 176887 138308
2068479,327494 707352 277856 664671 359315
1970156,577256 397383 783497 464996 248791
1970154,517030 708600 710249 625199 828260
1970144,905961 388722 814404 376589 17161
2035743,200227 796781 580971 1756857 739423
1970207,382517 198097 1070147 154305 425109
1970202,1861036 942863 427892 1348786 1788380
1970196,420276 233639 169894 143270 236742
1970195,185955 196945 109394 279824 279841
2035725,87664 288821 65859 117093 91625
2068492,635050 766719 401395 306914 71783
1970184,827930 742275 78171 756567 748630
1970182,1037423 985774 1044938 1166228 794090
1970236,743675 235346 885519 1855337 830570
1970230,1937805 72560 856287 1377281 132950
1970229,68819 92146 1377281 41096 169083
1970224,1855068 1179904 1026284 1857055 1092419
2052144,1063553 1218736 1426513 1217159 1806275
1986606,1026334 1268513 893247 891802 1023111
1970220,1026399 1343285 157793 1023146 430545
1970221,426630 1022958 1781609 97426 593645
1970219,178898 747722 856300 891070 720878
1970217,237123 430711 360023 823231 445939
2052135,18880 3585 5380 30548 35956
1970210,44768 1778393 583068 987515 821049
2052177,1398455 1855397 1168328 1311583 68554
1970257,350405 248451 754794 228161 889326
2052174,255059 274324 129987 1022861 479151
1970253,435718 70963 239840 837496 160295
1970243,276388 435648 310179 117610 121930
1986686,1014991 1269106 1466471 1898485 1454607
1970303,1857340 964991 230738 146704 100194
1970300,771019 119522 990105 340355 990087
1970301,899245 260819 1857677 971263 970524
1986682,193411 440551 96515 199024 114260
1986680,12032 1582842 649354 149 287297
2052216,18033 325190 157318 857704 260084
2003058,690795 398725 11620 318305 602924
1970286,232323 959119 1169824 43810 1251089
1986667,1455924 1038379 3013 211754 1116411
1970280,1667787 946524 1017565 1130978 748600
1953889,310500 961134 729965 1192437 576113
1970274,1776715 710251 914300 1124802 1095925
1953888,448466 1203095 502370 716943 46022
1953890,267316 121104 214161 126901 235334
1970335,99682 450773 234678 459794 462706
2003103,868445 963359 868473 42408 460797
1970333,762057 662879 31702 765283 837477
1970330,232883 369236 604568 247990 119588
1970331,812493 1502535 1856382 721161 1405382
1986711,248707 580267 358790 1300647 34532
1986709,1122881 170848 663278 206454 152154
2003093,249251 1857032 1857048 837641 310222
1986707,557386 159110 159108 241060 437806
1970320,207030 236294 311714 276275 246116
2003088,1112321 823598 1180289 661934 482674
1970316,280576 305106 232997 31687 213546
1970317,1908285 38421 213510 986073 1477663
1970315,36960 36978 36963 23971 7799
1986697,235842 492165 202145 51207 647073
1986694,118677 247142 189607 94772 189588
2003078,180096 294902 187841 202788 1115800
2052231,643561 449508 283136 356722 705442
2052229,958367 532186 786510 1414358 748600
1970306,612297 110627 424101 117669 1322620
1970307,1594808 1732458 732235 295188 1077252
2052226,306468 988414 1135232 222881 233953
1953981,535160 533482 500821 534651 112098
1970366,1132640 919948 732120 1742281 664429
2068671,459943 232801 232800 442165 978826
2003135,1384709 446946 128951 128918 41017
1970364,777019 1839565 1777402 949756 1174149
1953977,205234 179920 61218 125938 267601
2003130,874541 1065268 868089 931994 809418
1986747,21235 552028 604125 633469 192087
2068666,1574234 1951982 1763966 1878473 1449107
2003128,1355605 1439799 873769 1050309 1070998
2003129,36834 17219 165505 78148 62838
1970358,530444 436208 630079 764780 457633
1986742,187811 294880 635053 201590 237318
2068663,854526 588492 589084 845849 629103
1970359,662856 213511 874616 270721 378066
1986741,455094 1166833 113840 1384500 455093
2003125,1069170 1657407 1098438 997190 1098473
2068660,1169809 1162371 1118290 997210 345964
2003123,595064 644012 953019 351343 375679
2068658,1284642 837433 1315859 580560 1321612
1970350,8512 43682 69139 96200 377548
1970351,491238 530969 116544 185249 513837
2003116,438358 40016 286757 149110 407891
2052269,1880476 350103 1426567 1692269 1892363
1986733,508128 795524 1256667 739905 301982
2052266,1604700 1215367 939595 1289510 464434
2052265,943820 737118 939384 1667774 338146
1970345,1288050 1700 1842491 1031 1311389
2003113,792669 1488791 788954 290482 1246549
2068648,674682 296181 25475 224134 209979
2052263,917838 107137 21136 870798 216976
1970340,18977 597772 16678 12358 25862
2068645,202355 641338 386129 236933 263916
1986722,173234 479031 872156 1683976 114677
2003104,242818 3829 321553 290482 552143
2003165,1213714 974350 1613913 1628082 1732247
1986778,546408 518165 230512 365782 589531
2003160,234115 571417 184768 567533 446913
2003158,782266 751834 290496 244310 178983
1970388,14545 1026 14546 28258 90306
2003154,131554 95489 67168 148657 444165
1970384,592155 1054002 812271 1893967 1333952
2003150,48594 54258 58867 54259 1172
2003151,1464978 1183287 316162 1264836 627537
1970380,148086 39237 107639 115206 97734
2003144,1310195 1742171 1573210 1559524 1279316
1970372,68368 117232 1132643 204672 58391
1970370,242899 248737 199424 656745 593914
1986753,948862 774504 873822 1603100 608828
1986810,18672 231874 237825 239984 62068
2003195,860957 860956 1775721 1040539 1775731
1986807,152659 215088 148662 220389 242341
1970420,251622 440112 440065 500655 160331
2003187,4164 738479 11462 624911 668739
2003184,428246 938687 565545 855279 70370
2003185,1413764 116624 140401 1174485 1761134
1986798,288166 448725 227815 227765 3144
1954030,279236 150498 51393 23316 428462
1970410,31392 11409 28434 12934 92407
1986794,5632 38977 373814 840575 3236
1970411,812654 13541 15061 5000 16569
2068712,259345 57090 105109 168534 160212
1970406,654921 86273 542905 31685 589598
1986790,529193 1911951 1177811 802798 1511027
1970405,616105 273735 335126 434517 320595
2068708,1855422 335159 51059 452736 1857979
1970402,610154 250198 209846 346992 237643
2003170,939263 1058225 1260450 1249537 169729
1986787,711579 873727 299719 943371 144596
2003171,1458791 1458775 1458773 1272624 1458768
2003168,480119 657611 438274 386129 320720
1970401,690778 1014015 27793 1011388 1010539
1986847,1728171 643064 1018909 1332368 857144
2003229,695243 957807 1281506 1046669 1050932
2003226,595529 912108 341393 54244 694174
1954072,118369 616105 958028 95811 415314
2003227,75936 1100146 788047 1398720 236454
2003222,234819 608315 512565 585771 241200
2003220,1324615 592154 334688 334771 325683
2003218,779675 971149 814153 312913 741997
2003214,971404 496356 44660 103735 390652
1970447,1649800 1747352 719486 560158 1736764
1954063,577224 211794 840846 983820 309095
1970444,42929 13621 60614 34744 40648
1970445,1089 16801 47393 48497 49091
2003213,523959 489287 880782 1089722 514508
1970442,825788 1769752 1820895 1098404 1769693
1970440,1757034 1815353 1814895 1436000 1774156
1970439,807246 777727 438658 729789 401153
2003207,1616808 1422816 838708 1610497 1063834
1970437,1104240 635688 625112 625115 593533
2003202,857439 449588 1022698 791401 169717
1954048,348743 178436 1058934 485248 24232
1970495,64289 598639 342835 9910 348915
1986877,897230 914606 358722 316556 775923
1970490,124821 375265 535788 219589 208565
1970480,200195 274406 282343 853673 564476
1970471,512727 76833 178288 480052 153159
2003237,543256 493222 450951 103267 1856015
1986850,1587353 1074131 1406465 879625 1409954
2003295,899485 905420 1768156 849050 1548464
2003292,874798 110050 68165 849865 826409
1954137,282516 282899 468207 214219 282920
1986904,442214 786095 319794 249268 801188
2052440,442468 252608 1393526 93669 1156
1970511,109889 1222438 992251 536653 1111190
2003275,238915 219840 294976 1885641 277313
1970503,866508 138023 1788830 1810366 949287
1986885,7315 37604 154775 163575 463890
1970499,18467 568207 505487 556530 286009
2003320,123585 280918 194192 33412 204646
2003321,408374 341447 1250160 847590 407997
2003318,1224722 307510 1646907 879262 1506258
1986932,140435 1818282 4417 33059 386006
2003313,160658 1570325 1406790 679326 1784750
2003298,130913 213507 73520 134592 232960
2003299,875004 1697279 975048 1269333 1063480
2052450,548601 503252 510146 1391187 1545455
1970528,824252 1054705 62258 369505 61477
1921436,321972 108576 288565 288758 408626
1921432,300005 250176 335873 1272358 478817
1970587,408343 600811 317971 1225610 319437
1921434,203203 437110 54501 135508 102918
1970578,5314 14515 141303 25238 21783
1921416,979293 69618 343808 618860 235012
1986950,1066913 424453 1312050 825515 1141465
2003332,286582 592155 1132018 1040539 318785
1921414,420054 196864 140385 109074 173286
1921410,4417 10209 5234 10227 11412
1970561,86769 214227 140400 2115 196523
1921464,192642 192643 192641 232992 26340
2003387,274868 232471 341329 129684 263214
2003385,708954 730089 433988 418981 1834408
2052533,438518 889756 728927 187271 1055223
2068915,261267 1098465 1655387 843055 1374375
2068913,889053 1675421 636076 1289029 884522
1970607,99443 73218 88197 89829 19767
2068909,116544 817710 731982 868136 259781
2068908,832876 1024638 906494 1025992 11720
1970602,404742 1057 35442 840575 374864
2052523,470726 304055 444101 595197 595212
2052522,434086 61010 243975 119415 162980
1921450,240819 548360 107520 15074 252608
1921445,1336068 579816 765723 1475447 889071
1954213,14674 318326 92949 116182 78665
2068903,288068 620313 2194 102372 288813
1970599,91553 211299 175122 316807 279393
2068901,881645 10913 949096 762460 766002
2068900,175955 850062 230160 1076324 1182091
1921441,257527 1576076 1278774 987738 1068006
1921501,64704 131378 142482 99861 367665
1970654,345781 997518 1190003 1190000 1950878
2052572,1809435 572648 622779 423381 659294
2003419,981660 1164213 990361 1022568 938089
2003417,196082 194467 342279 687054 171447
2003412,316228 778363 622728 990364 718313
1987025,309124 939560 1019111 642993 853813
2052560,573626 342695 424020 301590 754515
2052559,912092 807784 106245 244999 61637
2003405,1816159 628028 777549 1449345 1174726
1921480,304420 419893 756755 1218827 33385
2003403,830686 1849243 310765 408396 1172811
2052550,210771 320502 157856 395845 210774
2003397,56288 19985 34659 98709 87862
2003394,586264 278645 239425 202545 141265
1970624,695208 859128 373363 706316 290227
1921535,239682 201921 481749 481620 91877
1921531,692154 30545 47427 8806 10214
1921517,809229 312406 39572 289267 673469
2052589,1022958 1554 80052 88452 592110
2003430,10594 1084483 963882 1314369 1126278
2052583,46016 47600 30659 47065 90040
2003426,209475 217970 222273 245072 403890
1921506,500549 1287408 387088 1486432 1000422
1921565,1045965 20 274304 182919 999130
1921564,106802 54788 160934 226997 1346643
1921560,1017400 332941 634323 309471 567859
1921562,239363 261120 74183 306674 468209
1921552,426359 846510 1466258 168999 1704735
1921551,940735 1731129 1788142 799130 176072
1921545,448518 1716745 868078 1758905 1469201
1921546,369236 449571 1777053 1022851 36412
2003465,1858460 1858344 1854874 569822 1758738
1921540,1685513 881759 117042 68722 223796
1954365,831020 1144628 1122679 965049 638065
1921596,1027439 136563 341876 835005 1111158
1921598,1650569 1119633 342643 1141545 1032422
1954361,1294915 166400 940140 814462 1378343
1954359,1778729 1623290 431874 752191 1506275
2003506,384021 576608 391053 238395 1054632
1921583,1027439 769551 1135909 1080693 1345523
1921582,308292 622267 220512 314720 152934
1921577,557800 992797 351472 841114 466193
1954347,1491046 1080080 443971 1586878 1488672
2003497,224147 271376 260711 620513 452894
1921569,317076 1813563 1412676 1813293 1225001
1921568,47072 1572611 103783 447761 92678
2052702,117665 398422 449015 57634 119522
1954399,210738 1863085 748952 72530 247926
1954398,259059 599400 130515 193024 53492
1954392,1038079 331684 23573 421409 494990
2003544,179795 124691 312087 361729 214325
1954394,907917 130339 196896 881246 742527
1921617,397991 341927 269281 421472 1269908
1921615,155875 1780808 381942 1731199 1787923
1921614,133906 1857 82803 63890 117906
1921608,653305 20561 806221 336865 939178
1921604,1919196 378055 357633 1125604 1603390
1954375,995871 1029550 740579 733698 1603153
1921606,821868 1778810 1270128 428931 277841
1921600,640201 252834 211489 252753 124004
1954371,428246 1720955 730942 1904779 722861
1954370,719275 1131923 1687466 1127458 849983
1921661,527897 78243 219847 535999 481600
1921653,25042 19986 29091 44227 254054
2003574,25409 65091 113572 109703 13482
1954420,1183091 955023 1384246 1355297 1573471
2052725,36672 429687 607884 42758 1859515
1954422,1297059 754107 949164 28759 1589456
2052722,1447814 905823 1872360 906025 1136500
1921650,1220226 301734 715998 1087460 584769
2003566,198387 417043 669135 88150 264131
1921647,74657 1381846 27445 334915 58168
1921641,625544 1860941 444023 778735 844859
1921640,1784255 1525650 782078 939131 1738707
2052714,149457 830863 849192 43862 1405933
2003560,1300594 794856 306689 1091574 1551215
2052713,1529543 449332 1110292 1348657 1713036
2052712,1272067 321332 589385 46465 496261
2003558,134051 2658 108290 601181 196212
1921639,1141797 945194 836905 836746 378066
2003557,489750 355623 504756 493807 412479
2003555,25238 866730 1631087 850011 1066714
2003553,244434 443783 174823 694210 103563
2052704,965295 1641820 1117417 869412 1620962
1954460,269636 157191 285741 290397 345228
1954459,5425 55250 1492 56792 375293
1954458,318453 202049 159108 199528 172777
1954451,734953 342529 23668 786380 595150
1921682,1855676 939007 1439014 859417 884120
1921678,504951 121680 185767 507042 421569
1954442,98081 373207 249088 91589 231750
1921670,466374 369236 1703915 392343 1777209
1954433,835021 1132883 791711 776206 319714
1905340,150947 619850 314737 264771 116185
1905342,810061 1217184 902462 1688253 849816
1905337,1052677 769918 844426 420064 1720947
1905338,571080 149265 166865 428178 300930
1954481,802860 212994 345351 802760 311971
1954480,365302 584827 956011 111543 233706
1921709,16160 96673 107456 130866 1978171
1954479,905325 1573849 1193905 7541 12005
1921706,164258 1022798 617560 114994 507908
1921701,1003039 1007246 1861053 1224769 1780846
1921700,1031807 812687 1013228 628556 1076581
1921703,171443 283829 549514 223393 256848
1954465,1168 913 395858 96951 177860
1921696,901038 1532211 1812287 1862411 1174473
1954467,989631 987197 818216 643007 1266235
1954466,1392484 641963 1016091 1083734 1275285
1921756,1623545 297574 874809 737630 1496225
1921759,723066 340423 135968 698793 1809768
1921744,865853 16978 1290913 1299031 1000085
1954555,752106 1129747 216929 1379872 1518768
1921782,155010 567866 136289 278400 285649
1921776,520119 630219 188119 1862890 264050
1921778,1672506 189430 533805 809851 846036
1921769,214800 817672 608684 257669 287532
1921760,319365 1892254 262039 1656718 1471185
1954588,982719 224695 31493 577632 1011783
1954590,1095616 1241523 775679 884248 1104261
1905429,375029 604700 672220 8919 288780
1921815,91872 1192576 413060 691806 1058965
1921814,480307 248822 300193 201893 300131
1905424,289348 91345 99013 109653 37863
1921805,198835 443600 304899 316780 592161
1905411,459191 156913 248646 449806 37306
1921795,52386 301734 168038 262224 262320
1954620,772490 1213667 1680219 1213668 239509
1971004,320469 112242 374001 444131 25015
1971000,916765 963628 657647 1732063 1874971
1921845,696922 471283 258596 1787250 8185
1970996,674682 392260 329143 322336 323505
1954614,866045 738139 298948 411447 473237
1954610,745322 887982 721487 129092 1498224
1921837,42994 1261008 833775 93236 24021
1921833,829212 184598 1005482 881851 1143398
1954601,1685609 249651 294823 259909 387075
1954600,949790 471463 1783482 1278848 1840287
1970987,1074882 1710514 1265355 1023846 1617202
1921835,36672 1027199 1788490 837642 729437
1921834,784921 1066707 1162359 736300 996168
1921830,247890 247889 527355 971325 592108
1954594,183328 178837 596910 171146 407230
1921885,573945 1020955 288176 1835929 1845332
1954652,458742 237187 479462 322309 248017
2020189,178610 193442 1146691 291586 318403
1921882,100979 641962 856398 167143 290482
1921877,198038 994009 175253 654496 509886
1954644,466374 477893 165569 132662 424750
1921873,163298 913406 621549 1181942 234278
1954642,1951982 1763966 1878473 1449107 1428787
1954629,1246053 600110 1496447 1285850 1260282
1954628,1115648 1287857 548043 308343 1914329
1954631,622635 963850 336307 446430 838230
1971013,1651785 1529383 471495 286436 1507846
1921856,1384181 642985 577224 754059 874715
2020222,1860 45156 59525 13494 31815
1921918,1421878 1224758 1477393 1606720 1166121
2020221,602697 690616 287863 290464 463874
2020219,41842 997405 65491 31782 36103
2003830,349940 579661 349699 309468 720898
1921904,724427 1179440 1946649 638753 1235691
1954674,25361 9154 26274 7667 689901
1954671,1286819 230082 957082 104548 31702
1921898,1311124 1037982 948285 711598 27781
1954661,1580600 1149987 1267648 1546754 1567745
1954660,1622313 1416022 1267648 1543569 1531217
1954663,276806 1522372 1536100 250261 816582
1954657,33266 16628 3622 373042 836117
1921888,1036687 1277536 289154 1731453 1192106
1954719,1772281 381030 629837 660780 559118
2020251,1858253 1669339 905422 1669370 143172
2020245,746569 1096996 1673375 741388 627630
1921937,1384996 1890175 1524996 889342 1816526
1921936,1293250 344951 1386209 664478 643853
2020239,705418 3888 637177 131859 339028
1921935,181378 1911855 757945 692392 1032107
1954703,36160 146755 169600 1103557 556783
2020237,181970 73520 380564 328290 54761
2003850,1400933 890153 169398 765726 1681025
2003848,963582 890751 1449026 1102889 788950
1954689,706922 488597 519428 597053 526780
2003842,1879276 1874748 891900 1614314 1798984
1921920,1224803 1861694 729437 389212 778736
1921923,380342 499220 243728 445216 144580
2020284,267926 1261520 23011 959738 152836
1921978,66945 236723 104963 172151 698655
1954741,391047 696815 697855 51785 698560
2020272,550024 1137745 1134800 367254 856884
2020270,858269 485350 511670 886185 558766
1921961,802860 812509 575853 1260436 16167
2020266,748667 853804 541657 59281 202032
1954727,155458 229664 94549 442275 169882
1921958,1677785 266932 1118835 253537 413060
1954720,1688281 484069 1737753 963613 1615308
2020259,811341 1498548 1416519 1350288 464434
2020318,212177 68258 7651 69093 151818
1922014,1455093 731087 731086 871243 1773613
2020315,857373 965310 1415334 529131 1100595
1954779,1759083 1178594 134321 138692 44408
2003926,290149 130643 55875 234992 279281
1922004,309444 653576 279319 335041 259638
2003925,1036606 595515 1097252 438291 260245
2003921,1857823 1857897 764717 1776845 1858436
2020302,22160 901996 774159 594990 483695
2003919,316998 1842847 836767 1667612 869256
1954761,1314166 1642634 1603163 143398 261414
2003913,602090 1202289 394146 1027402 317762
1921989,1360132 1433623 1851770 985865 1365283
1954753,341589 86163 87987 552026 451669
2020290,530425 1750536 184768 220998 436211
1954815,321252 55490 25941 3621 288834
2053117,1630652 1854587 1531181 1033796 1916950
1922046,36592 193024 200224 964904 182517
2020349,1563334 1376129 1793074 1015828 957442
2020346,1279283 576761 316709 729930 729962
1922042,489301 162305 395890 224182 92148
1954810,1094099 867528 1338306 848522 663683
1954805,903341 1874397 714619 217026 1148693
2003959,1051136 39633 880732 475077 799295
1922038,1330164 811692 247890 1031661 247889
2020341,963708 1017100 975675 1208699 1032645
2053108,235377 373681 1378304 1180247 729437
2020338,1449463 722904 845416 1482402 931387
2053107,1858476 1336869 1481844 1172405 1436739
2003955,1380901 719114 1660028 433379 1059814
2020339,1852685 1830250 105411 209904 549900
1922035,780571 1456484 365894 986187 826090
1954803,615626 655609 856526 761052 809620
2053105,1822139 1857340 448645 1859337 191284
2053102,900428 1104193 1548534 623451 536699
1954798,22160 216083 656507 821837 877215
2053099,31057 20883 16020 16021 16022
2053098,837628 268821 8195 239975 979323
1922021,1922476 712040 1151893 962267 875896
2003939,1995839 832121 240134 1550866 1212100
2003936,793902 438596 483012 347174 1889545
2053150,662795 662793 771023 753326 398400
1954846,762463 572509 954521 903146 416129
2053148,836127 802360 404739 12039 1842500
1922075,400422 1241058 358800 360803 762892
1987608,151858 51937 53523 80050 27591
1987609,1719099 31686 21271 483168 1028947
1954833,100225 8274 47636 157894 212710
1954834,1234290 1371813 1063014 1340898 1625215
1954824,12176 634923 186278 188100 252795
1954827,538696 297861 88023 67609 76761
2003976,756730 755353 742137 756712 742136
1954822,1456644 1401719 1307616 1307607 1535507
1922049,528680 899038 244951 1759292 167860
2003971,1152689 161666 766008 157505 258731
2004030,1213666 579048 843849 1327971 1840084
1971260,851549 1412416 546801 1777201 849287
1987644,662334 287522 45094 236757 708304
2053181,490855 369236 207252 631777 135131
1922105,548697 266246 96117 392640 57445
1922107,36672 304896 675631 413456 400337
1954874,59121 449588 90500 449568 113878
2053175,430823 826254 822590 1842702 107410
1987636,4160 17105 41011 483683 22596
2004020,1821002 1831032 1293382 1133239 1769661
2004017,986127 662795 821886 986109 1493617
2053168,1860237 210944 173958 1859992 181876
2004015,468855 117665 133376 481699 237652
2004011,200595 1956620 47381 530175 119049
1922091,1334592 1351424 1788659 1781793 1166266
1971236,281541 628027 360833 171447 259638
1971235,1524502 1379415 1073666 1445573 1513476
1922083,740683 1182416 432515 18389 2790
1922082,641081 641064 186320 214673 580268
1971294,466517 408146 220613 130713 165563
1922140,1255376 1259888 1146724 1140167 1444192
1971295,1478773 220203 344877 345438 283231
1922143,1022188 822495 950728 1885387 1580703
1971290,895629 394918 407205 355537 1025323
1922136,464822 152934 766206 628207 1239611
1954907,732890 1819151 1027355 446816 1422306
1922133,7874 7891 4404 57 8409
1922132,1725624 156337 623996 1067354 1725616
1954900,513847 1468468 1195495 39029 1531247
1954903,1288546 1023677 1288208 1202918 1288007
1971285,71088 1705291 940376 1796781 203114
1971282,200227 1780570 209488 460657 257723
1971283,465351 1780570 395796 418659 171092
2004051,71744 427378 116372 317410 237124
2004049,520278 500709 111876 520274 173658
1954892,1575512 391638 645821 1787919 1788173
1971279,1729 399031 2659 318272 529740
2004047,395126 285460 52482 252273 361206
2004044,190498 181970 265638 198855 911432
1922121,1895816 24212 1090437 1566061 1382910
2004042,481892 287495 322880 411554 599213
1971275,369236 233617 114994 169142 56502
1922123,302853 315669 239078 352706 384546
1971270,294103 1139650 1143973 1032602 1127092
1922116,307239 114994 529836 383776 320690
1922118,721739 811820 846508 1777209 1777103
1971264,1252867 1067296 1699896 642923 31686
2053185,1880892 1866302 1862091 1631615 977398
2004033,695930 109760 203185 128195 102898
1954941,1012687 601018 63748 289010 546272
1954942,223331 878925 1037789 438274 484546
1971325,906572 901086 749694 2341 1033864
2004088,274612 507152 48664 1703424 244570
2004089,296773 312325 440132 434181 331569
2004086,470561 705506 189578 660483 434093
1954929,3888 317987 36185 82360 66811
2004082,342567 434788 621163 131750 264482
2004080,66769 694698 554623 912837 603376
2053231,15458 1667 1015016 1594 23802
